datetime,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,PM2.5_lag_1h,PM2.5_lag_3h,PM2.5_lag_6h,PM2.5_lag_12h,PM2.5_lag_24h,PM2.5_roll_mean_3h,PM2.5_roll_std_3h,PM2.5_roll_mean_6h,PM2.5_roll_std_6h,PM2.5_roll_mean_12h,PM2.5_roll_std_12h,PM2.5_roll_mean_24h,PM2.5_roll_std_24h,hour,dayofweek,month,hour_sin,hour_cos,month_sin,month_cos,wd_ENE,wd_ESE,wd_N,wd_NE,wd_NNE,wd_NNW,wd_NW,wd_S,wd_SE,wd_SSE,wd_SSW,wd_SW,wd_W,wd_WNW,wd_WSW
2013-03-13 11:00:00,14.0,6.0,14.0,26.0,400.0,69.0,6.6,1024.4,-12.6,0.0,3.6,16.0,8.0,3.0,50.0,130.0,16.666666666666668,3.055050463305127,10.666666666666666,7.089898917950142,10.583333333333334,6.416715859712562,68.125,62.26961887455774,11,2,3,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013-03-13 12:00:00,12.0,6.0,10.0,19.0,400.0,71.0,7.6,1023.7,-11.7,0.0,3.5,14.0,20.0,3.0,22.0,132.0,14.0,2.000000000001887,12.166666666666666,6.013872850896481,9.75,5.361902647385961,63.125,61.73316528133192,12,2,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013-03-13 13:00:00,17.0,6.0,11.0,24.0,400.0,71.0,8.5,1022.9,-13.2,0.0,2.3,12.0,16.0,3.0,10.0,129.0,14.333333333333334,2.5166114784250824,14.5,4.183300132680158,10.333333333333334,5.7577352450038495,58.458333333333336,60.762530764671155,13,2,3,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013-03-13 14:00:00,15.0,6.0,10.0,19.0,400.0,77.0,9.5,1022.2,-14.4,0.0,1.6,17.0,14.0,8.0,10.0,139.0,14.666666666666666,2.516611478425082,15.666666666666666,2.7325202042707506,10.75,5.910314558622276,53.291666666666664,58.85832597204884,14,2,3,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013-03-13 15:00:00,3.0,9.0,11.0,24.0,400.0,77.0,9.7,1021.7,-13.5,0.0,2.0,15.0,12.0,20.0,7.0,135.0,11.666666666666666,7.571877794400864,12.833333333333334,5.115336417749023,10.416666666666666,6.244391422906526,47.791666666666664,57.03010583029431,15,2,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2013-03-13 16:00:00,3.0,6.0,11.0,26.0,400.0,77.0,9.1,1021.9,-12.1,0.0,1.8,3.0,17.0,16.0,11.0,133.0,7.0,6.928203230276055,10.666666666666666,6.1535897382544595,9.75,6.593729803936259,42.375,54.71174462581209,16,2,3,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013-03-13 17:00:00,3.0,11.0,12.0,37.0,500.0,77.0,7.1,1022.3,-10.7,0.0,2.7,3.0,15.0,14.0,3.0,141.0,3.0,0.0,8.833333333333334,6.58533724776124,9.75,6.593729803936259,36.625,51.02327900086469,17,2,3,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013-03-13 18:00:00,23.0,38.0,12.0,52.0,600.0,77.0,6.1,1022.8,-9.0,0.0,2.5,3.0,3.0,12.0,3.0,124.0,9.666666666666666,11.547005383792841,10.666666666666666,8.801515021105775,11.416666666666666,7.229464123653671,32.416666666666664,47.550354697774225,18,2,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013-03-13 19:00:00,31.0,59.0,15.0,64.0,700.0,77.0,5.5,1023.5,-8.8,0.0,1.5,23.0,3.0,17.0,3.0,137.0,19.0,14.422205101856218,13.0,12.06648250320211,13.75,8.645808232897796,28.0,42.014490254011534,19,2,3,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013-03-13 20:00:00,37.0,47.0,16.0,64.0,700.0,77.0,5.0,1023.7,-9.6,0.0,2.9,31.0,3.0,15.0,8.0,160.0,30.333333333333332,7.0237691685690296,16.666666666666668,15.61623087261287,16.166666666666668,10.701175239906785,22.875,31.36504908888093,20,2,3,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013-03-13 21:00:00,35.0,39.0,16.0,67.0,700.0,77.0,4.8,1024.0,-8.7,0.0,3.2,37.0,23.0,3.0,20.0,140.0,34.333333333333336,3.055050463305128,22.0,15.47901805671399,17.416666666666668,11.988315017955571,18.5,19.332333807248112,21,2,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013-03-13 22:00:00,37.0,39.0,18.0,67.0,700.0,77.0,4.0,1023.8,-8.1,0.0,3.2,35.0,31.0,3.0,16.0,88.0,36.333333333333336,1.1547005383825155,27.666666666666668,13.185851002750692,19.166666666666668,13.231047050806206,16.375,13.18699128423619,22,2,3,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013-03-13 23:00:00,42.0,45.0,21.0,74.0,800.0,77.0,2.9,1024.1,-5.5,0.0,2.3,37.0,37.0,3.0,14.0,50.0,38.0,3.605551275465035,34.166666666666664,6.524313501567653,21.5,14.631845717166028,16.041666666666668,12.37627171038847,23,2,3,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013-03-14 00:00:00,62.0,113.0,19.0,71.0,1100.0,77.0,2.5,1024.2,-3.8,0.0,2.4,42.0,35.0,23.0,12.0,22.0,47.0,13.228756555323237,40.666666666666664,11.039323650782896,25.666666666666668,18.33195587111876,17.708333333333332,15.51010656949808,0,3,3,0.0,1.0,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013-03-14 01:00:00,71.0,88.0,11.0,67.0,1399.0,77.0,1.6,1024.5,-4.1,0.0,1.0,62.0,37.0,31.0,17.0,10.0,58.333333333333336,14.843629385475133,47.333333333333336,15.29269978344998,30.166666666666668,22.225429061544233,20.25,18.83394253215277,1,3,3,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013-03-14 02:00:00,60.0,66.0,10.0,65.0,1399.0,77.0,1.3,1023.9,-4.6,0.0,1.5,71.0,42.0,37.0,15.0,10.0,64.33333333333333,5.859465277082951,51.166666666666664,15.065412927189517,33.916666666666664,23.20837753654539,22.333333333333332,20.354823521214684,2,3,3,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013-03-14 03:00:00,65.0,53.0,11.0,60.0,1200.0,77.0,-0.1,1023.8,-4.7,0.0,0.5,60.0,62.0,35.0,3.0,7.0,65.33333333333333,5.50757054728678,56.166666666666664,13.526517166910567,39.083333333333336,22.59307348939061,24.75,21.843813172455192,3,3,3,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2013-03-14 04:00:00,49.0,53.0,12.0,57.0,1200.0,77.0,-0.5,1023.9,-3.9,0.0,2.4,65.0,71.0,37.0,3.0,11.0,58.0,8.185352771872898,58.166666666666664,10.722251007448259,42.916666666666664,19.621223821221196,26.333333333333332,22.178459323656757,4,3,3,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013-03-14 05:00:00,72.0,77.0,12.0,67.0,1500.0,77.0,-0.8,1024.3,-4.0,0.0,1.9,49.0,60.0,42.0,3.0,3.0,62.0,11.789826122551911,63.166666666666664,8.424171571538803,48.666666666666664,16.76215072625613,29.208333333333332,23.45760128340271,5,3,3,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2013-03-14 06:00:00,73.0,75.0,10.0,64.0,1600.0,77.0,-0.8,1024.3,-4.2,0.0,2.2,72.0,65.0,62.0,23.0,3.0,64.66666666666667,13.576941236277811,65.0,9.273618495498663,52.833333333333336,15.999053002278838,32.125,24.390505101996467,6,3,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2013-03-14 07:00:00,69.0,77.0,10.0,55.0,1399.0,77.0,-0.4,1024.6,-4.1,0.0,2.1,73.0,49.0,71.0,31.0,3.0,71.33333333333333,2.0816659994679902,64.66666666666667,9.048020041242268,56.0,15.015143870591945,34.875,24.68288000249305,7,3,3,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013-03-14 08:00:00,72.0,81.0,11.0,54.0,1500.0,77.0,0.5,1024.9,-4.2,0.0,2.3,69.0,72.0,60.0,37.0,8.0,71.33333333333333,2.0816659994679902,66.66666666666667,9.136009340336765,58.916666666666664,14.374588268149328,37.541666666666664,25.106692623538304,8,3,3,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2013-03-14 09:00:00,84.0,95.0,22.0,57.0,1500.0,77.0,2.2,1024.3,-4.1,0.0,1.5,72.0,73.0,65.0,35.0,20.0,75.0,7.937253933194259,69.83333333333333,11.444066876190423,63.0,13.915328369693283,40.208333333333336,26.521491148758987,9,3,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2013-03-14 10:00:00,101.0,117.0,57.0,61.0,1600.0,77.0,3.9,1023.4,-3.9,0.0,1.7,84.0,69.0,49.0,37.0,16.0,85.66666666666667,14.571661996263193,78.5,12.177848742698654,68.33333333333333,15.245466290811434,43.75,28.731515797118625,10,3,3,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2013-03-14 11:00:00,111.0,112.0,67.0,66.0,1600.0,77.0,5.5,1022.3,-3.6,0.0,1.2,101.0,72.0,72.0,42.0,14.0,98.66666666666667,13.650396819629124,85.0,17.332051234635887,74.08333333333333,17.286139131125534,47.791666666666664,31.090302090170283,11,3,3,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013-03-14 12:00:00,97.0,125.0,61.0,77.0,1700.0,77.0,7.2,1021.3,-3.7,0.0,3.4,111.0,84.0,73.0,62.0,12.0,103.0,7.211102550928503,89.0,16.769019053004893,77.0,18.000000000000625,51.333333333333336,31.67177685693426,12,3,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2013-03-14 13:00:00,104.0,117.0,65.0,78.0,1399.0,77.0,8.7,1020.0,-3.8,0.0,3.3,97.0,101.0,69.0,71.0,17.0,104.0,7.00000000000054,94.83333333333333,14.330619898200649,79.75,19.461500456029118,54.958333333333336,32.53824394217753,13,3,3,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013-03-14 14:00:00,108.0,115.0,111.0,60.0,900.0,74.0,9.9,1019.4,-4.5,0.0,3.8,104.0,111.0,72.0,60.0,15.0,103.0,5.567764362830701,100.83333333333333,9.621157241553687,83.75,19.959618323915514,58.833333333333336,33.10545294196751,14,3,3,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013-03-14 15:00:00,105.0,112.0,116.0,56.0,1000.0,74.0,9.3,1018.7,-4.3,0.0,3.2,108.0,97.0,84.0,65.0,3.0,105.66666666666667,2.0816659994679494,104.33333333333333,4.966554808587031,87.08333333333333,19.883562573293545,63.083333333333336,32.159813792814106,15,3,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013-03-14 16:00:00,105.0,115.0,112.0,60.0,1000.0,64.0,8.6,1018.1,-3.9,0.0,3.1,105.0,104.0,101.0,49.0,3.0,106.0,1.7320508075710588,105.0,4.6904157598268315,91.75,16.399140775718593,67.33333333333333,30.575162791229978,16,3,3,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013-03-14 17:00:00,106.0,126.0,113.0,66.0,1000.0,52.0,7.6,1018.3,-3.6,0.0,3.5,105.0,108.0,111.0,72.0,3.0,105.33333333333333,0.577350269196172,104.16666666666667,3.7638632635497085,94.58333333333333,15.594045094979672,71.625,28.29627798538449,17,3,3,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013-03-14 18:00:00,115.0,136.0,99.0,74.0,1100.0,52.0,6.8,1018.4,-2.9,0.0,1.6,106.0,105.0,97.0,73.0,23.0,108.66666666666667,5.507570547286786,107.16666666666667,4.070217029434339,98.08333333333333,15.0118639950566,75.45833333333333,27.64680839613897,18,3,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013-03-14 19:00:00,119.0,137.0,74.0,78.0,1100.0,52.0,6.2,1018.4,-2.7,0.0,1.3,115.0,105.0,104.0,69.0,31.0,113.33333333333333,6.658328118479959,109.66666666666667,5.921711464323116,102.25,13.01135867407664,79.125,27.327820670678463,19,3,3,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013-03-14 20:00:00,115.0,118.0,74.0,97.0,1200.0,52.0,5.9,1018.3,-2.0,0.0,1.3,119.0,106.0,108.0,72.0,37.0,116.33333333333333,2.3094010767601403,110.83333333333333,6.210206652495159,105.83333333333333,9.320879136583718,82.375,26.731860977201194,20,3,3,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013-03-14 21:00:00,119.0,130.0,61.0,102.0,1399.0,52.0,3.5,1018.4,-1.9,0.0,0.6,115.0,115.0,105.0,84.0,35.0,117.66666666666667,2.3094010767601403,113.16666666666667,6.210206652495047,108.75,7.072674690153658,85.875,25.74002550588366,21,3,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2013-03-14 22:00:00,140.0,158.0,54.0,100.0,1600.0,52.0,1.4,1018.2,-1.8,0.0,0.0,119.0,119.0,105.0,101.0,37.0,124.66666666666667,13.428824718989404,119.0,11.331372379373278,112.0,11.037127426019584,90.16666666666667,25.82325656671146,22,3,3,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2013-03-14 23:00:00,162.0,179.0,54.0,97.0,1700.0,52.0,1.6,1017.7,-1.8,0.0,1.1,140.0,115.0,106.0,111.0,42.0,140.33333333333334,21.501937897160353,128.33333333333334,18.970151993768656,116.25,18.14649978771292,95.16666666666667,27.644744239331118,23,3,3,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013-03-15 00:00:00,165.0,176.0,46.0,91.0,1700.0,52.0,2.3,1017.8,-2.2,0.0,1.2,162.0,119.0,115.0,97.0,62.0,155.66666666666666,13.650396819629112,136.66666666666666,22.580227338684615,121.91666666666667,21.831829696083577,99.45833333333333,30.153201815233547,0,4,3,0.0,1.0,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013-03-15 01:00:00,180.0,211.0,42.0,80.0,2700.0,52.0,2.4,1017.4,-2.5,0.0,1.8,165.0,140.0,119.0,104.0,71.0,169.0,9.643650760993335,146.83333333333334,26.437977734060407,128.25,26.653074187349766,104.0,33.68266229279527,1,4,3,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013-03-15 02:00:00,183.0,218.0,44.0,85.0,2700.0,52.0,2.0,1016.6,-2.9,0.0,1.1,180.0,162.0,115.0,108.0,60.0,176.0,9.643650760993335,158.16666666666666,24.571663896990504,134.5,30.04995840263352,109.125,35.97621496875841,2,4,3,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013-03-15 03:00:00,182.0,200.0,42.0,87.0,2500.0,52.0,1.5,1016.3,-2.8,0.0,1.6,183.0,165.0,119.0,105.0,65.0,181.66666666666666,1.5275252316543477,168.66666666666666,16.68132688567248,140.91666666666666,31.370102539413804,114.0,37.626309019552224,3,4,3,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013-03-15 04:00:00,173.0,189.0,36.0,82.0,2399.0,52.0,1.0,1016.2,-2.6,0.0,0.8,182.0,180.0,140.0,105.0,49.0,179.33333333333334,5.5075705472867735,174.16666666666666,9.02034736951166,146.58333333333334,30.419665688597927,119.16666666666667,36.81760763390407,4,4,3,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013-03-15 05:00:00,166.0,177.0,33.0,80.0,2200.0,52.0,0.7,1016.1,-2.5,0.0,1.2,173.0,183.0,162.0,106.0,72.0,173.66666666666666,8.020806277011102,174.83333333333334,8.035338615556624,151.58333333333334,27.975503353448136,123.08333333333333,36.58096043936953,5,4,3,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013-03-15 06:00:00,163.0,170.0,37.0,79.0,2100.0,52.0,0.6,1016.0,-2.5,0.0,1.2,166.0,182.0,165.0,115.0,73.0,167.33333333333334,5.1316014394476,174.5,8.549853799918981,155.58333333333334,25.599923058596477,126.83333333333333,35.8289009729239,6,4,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013-03-15 07:00:00,137.0,156.0,43.0,75.0,1899.0,52.0,2.4,1016.3,-2.3,0.0,1.0,163.0,173.0,180.0,119.0,69.0,155.33333333333334,15.94783161854115,167.33333333333334,16.931233465600215,157.08333333333334,23.719797382751533,129.66666666666666,33.68094115522158,7,4,3,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2013-03-15 08:00:00,164.0,174.0,71.0,70.0,2100.0,52.0,4.2,1016.5,-2.2,0.0,1.4,137.0,166.0,183.0,115.0,72.0,154.66666666666666,15.307950004273629,164.16666666666666,15.091940453986126,161.16666666666666,19.69233045598911,133.5,32.02716238499488,8,4,3,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013-03-15 09:00:00,172.0,185.0,117.0,75.0,2200.0,52.0,6.4,1015.9,-2.5,0.0,1.4,164.0,163.0,182.0,119.0,84.0,157.66666666666666,18.3393929379721,162.5,13.156747318391332,165.58333333333334,14.681208355849837,137.16666666666666,31.13877307161997,9,4,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2013-03-15 10:00:00,173.0,186.0,118.0,75.0,2000.0,4.0,8.1,1015.1,-2.0,0.0,1.6,172.0,137.0,173.0,140.0,101.0,169.66666666666666,4.932882862317039,162.5,13.156747318391332,168.33333333333334,12.360739411049579,140.16666666666666,30.970766955262,10,4,3,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2013-03-15 11:00:00,3.0,3.0,130.0,76.0,1600.0,15.0,9.0,1014.2,-2.0,0.0,1.4,173.0,164.0,166.0,162.0,111.0,116.0,97.86214794291001,135.33333333333334,66.12916653540013,155.08333333333334,49.42295810530555,135.66666666666666,41.46204830052913,11,4,3,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2013-03-15 12:00:00,110.0,331.0,125.0,91.0,1700.0,17.0,10.3,1013.2,-2.1,0.0,1.6,3.0,172.0,163.0,165.0,97.0,95.33333333333333,85.94378007356518,126.5,65.22806144597602,150.5,50.946495998699014,136.20833333333334,41.01747153365918,12,4,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2013-03-15 13:00:00,227.0,261.0,118.0,96.0,1700.0,52.0,12.0,1011.9,-1.2,0.0,1.5,110.0,173.0,137.0,180.0,104.0,113.33333333333333,112.0371962043559,141.5,77.3479152918811,154.41666666666666,55.06105426678367,141.33333333333334,44.36573949096034,13,4,3,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2013-03-15 14:00:00,236.0,279.0,107.0,112.0,1899.0,52.0,12.2,1011.4,-0.7,0.0,2.7,227.0,3.0,164.0,183.0,108.0,191.0,70.29224708315994,153.5,86.57193540634289,158.83333333333334,59.508339115139336,146.66666666666666,47.74904202696426,14,4,3,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013-03-15 15:00:00,256.0,305.0,102.0,147.0,2299.0,52.0,12.3,1010.9,-0.3,0.0,2.0,236.0,110.0,172.0,182.0,105.0,239.66666666666666,14.843629385475127,167.5,96.39657670270243,165.0,65.64505104935728,152.95833333333334,51.79682646537432,15,4,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013-03-15 16:00:00,287.0,343.0,100.0,150.0,2100.0,43.0,11.5,1010.9,0.3,0.0,3.4,256.0,227.0,173.0,173.0,105.0,259.6666666666667,25.69695182961085,186.5,108.20859485271944,174.5,74.55260497857135,160.54166666666666,57.4811720907601,16,4,3,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2013-03-15 17:00:00,278.0,320.0,91.0,113.0,1700.0,42.0,10.6,1011.6,0.9,0.0,1.8,287.0,236.0,3.0,166.0,106.0,273.6666666666667,15.947831618541125,232.33333333333334,64.25158882600967,183.83333333333334,80.18935922760154,167.70833333333334,60.999985150865704,17,4,3,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2013-03-15 18:00:00,269.0,319.0,79.0,96.0,1700.0,44.0,9.1,1012.2,1.5,0.0,1.0,278.0,256.0,110.0,163.0,115.0,278.0,9.000000000000357,258.8333333333333,23.693177639704416,192.66666666666666,83.45748327832264,174.125,63.27188571347598,18,4,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2013-03-15 19:00:00,286.0,324.0,68.0,104.0,1800.0,44.0,7.0,1012.5,1.3,0.0,1.1,269.0,287.0,227.0,137.0,119.0,277.6666666666667,8.504900548115753,268.6666666666667,19.755168100185372,205.08333333333334,85.48201122121675,181.08333333333334,66.06710466518578,19,4,3,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013-03-15 20:00:00,304.0,343.0,64.0,126.0,2000.0,44.0,6.3,1013.8,1.4,0.0,0.0,286.0,278.0,236.0,164.0,115.0,286.3333333333333,17.502380790433623,280.0,16.504544828619366,216.75,88.8524057074426,188.95833333333334,69.04471088685436,20,4,3,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2013-03-15 21:00:00,312.0,348.0,61.0,132.0,2100.0,44.0,7.1,1014.4,0.7,0.0,0.8,304.0,269.0,256.0,172.0,119.0,300.6666666666667,13.316656236959036,289.3333333333333,16.04576787400857,228.41666666666666,91.59144296408044,197.0,71.7295645796253,21,4,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2013-03-15 22:00:00,316.0,367.0,63.0,126.0,2500.0,44.0,7.3,1015.3,0.9,0.0,1.0,312.0,286.0,287.0,173.0,140.0,310.6666666666667,6.110100926608308,294.1666666666667,19.25010822480127,240.33333333333334,93.01743075489881,204.33333333333334,74.5885331358805,22,4,3,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2013-03-15 23:00:00,353.0,430.0,77.0,138.0,3200.0,44.0,7.3,1015.5,0.7,0.0,1.5,316.0,304.0,278.0,3.0,162.0,327.0,22.605309110914767,306.6666666666667,28.689138478988014,269.5,61.298820988216505,212.29166666666666,79.87734029594154,23,4,3,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2013-03-16 00:00:00,355.0,411.0,63.0,118.0,3299.0,44.0,6.5,1015.6,0.6,0.0,1.1,353.0,312.0,269.0,110.0,165.0,341.3333333333333,21.962088546705658,321.0,27.568097504178112,289.9166666666667,40.67712855990131,220.20833333333334,84.28057652692087,0,5,3,0.0,1.0,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013-03-16 01:00:00,328.0,357.0,49.0,111.0,2700.0,44.0,5.9,1015.9,0.2,0.0,1.7,355.0,316.0,286.0,227.0,180.0,345.3333333333333,15.044378795195895,328.0,21.587033144919797,298.3333333333333,36.73327283721507,226.375,86.59340897701676,1,5,3,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013-03-16 02:00:00,308.0,330.0,49.0,113.0,2399.0,44.0,5.9,1016.5,0.2,0.0,1.5,328.0,353.0,304.0,236.0,183.0,330.3333333333333,23.586719427112783,328.6666666666667,20.74287026104469,304.3333333333333,31.06981386061526,231.58333333333334,87.62415622203277,2,5,3,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013-03-16 03:00:00,304.0,332.0,55.0,108.0,2199.5,44.0,5.6,1017.0,0.4,0.0,1.0,308.0,355.0,312.0,256.0,182.0,313.3333333333333,12.858201014657494,327.3333333333333,22.23210891180892,308.3333333333333,27.120382584231674,236.66666666666666,88.15976932556167,3,5,3,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
