datetime,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,PM2.5_lag_1h,PM2.5_lag_3h,PM2.5_lag_6h,PM2.5_lag_12h,PM2.5_lag_24h,PM2.5_roll_mean_3h,PM2.5_roll_std_3h,PM2.5_roll_mean_6h,PM2.5_roll_std_6h,PM2.5_roll_mean_12h,PM2.5_roll_std_12h,PM2.5_roll_mean_24h,PM2.5_roll_std_24h,hour,dayofweek,month,hour_sin,hour_cos,month_sin,month_cos,wd_ENE,wd_ESE,wd_N,wd_NE,wd_NNE,wd_NNW,wd_NW,wd_S,wd_SE,wd_SSE,wd_SSW,wd_SW,wd_W,wd_WNW,wd_WSW
2013-09-03 15:00:00,117.0,15.0,40.0,1100.0,189.0,28.1,1008.2,17.9,0.0,2.4,92.0,78.0,64.0,122.0,47.0,93.33333333333331,6.11010092659998,82.33333333333333,13.23127607855209,85.5,21.525882940398105,83.5,19.816549956384154,15,1,9,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2013-09-03 16:00:00,117.0,16.0,40.0,1100.0,200.0,26.9,1008.2,18.2,0.0,1.4,100.0,88.0,66.0,123.0,47.0,97.0,4.358898943529778,87.83333333333333,11.872938417546829,83.5,18.64744681524414,85.66666666666667,18.447732667720047,16,1,9,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2013-09-03 17:00:00,149.0,18.0,42.0,1100.0,195.0,26.1,1008.7,18.0,0.0,1.8,99.0,92.0,70.0,121.0,64.0,101.66666666666669,3.7859388971877097,93.83333333333331,10.008329864010957,82.25,16.25437004176513,87.41666666666667,18.294491132498223,17,1,9,-0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013-09-03 18:00:00,139.0,17.0,47.0,1000.0,164.0,25.5,1009.4,18.4,0.0,1.9,106.0,100.0,78.0,95.0,72.0,103.66666666666669,4.041451884315725,98.5,7.314369419176361,83.16666666666667,17.314383580941165,88.83333333333333,18.3650581899104,18,1,9,-1.0,-1.8369701987210294e-16,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013-09-03 19:00:00,160.0,15.0,54.0,1100.0,146.0,24.6,1009.9,18.8,0.0,0.8,106.0,99.0,88.0,70.0,72.0,108.66666666666669,4.618802153506869,102.83333333333331,7.547626558517907,86.83333333333333,18.862340225644445,90.58333333333331,18.689491738654358,19,1,9,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013-09-03 20:00:00,152.0,14.0,55.0,1000.0,122.0,24.4,1010.2,18.6,0.0,0.8,114.0,106.0,92.0,59.0,76.0,113.33333333333331,7.023769168561863,107.5,8.142481194339586,91.91666666666669,18.899054008715023,92.41666666666669,19.34338818993767,20,1,9,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2013-09-03 21:00:00,152.0,13.0,49.0,900.0,116.0,24.3,1010.6,18.9,0.0,0.9,120.0,106.0,100.0,64.0,88.0,108.33333333333331,15.30795000427032,106.0,10.33440854621953,94.16666666666669,16.759438769805886,92.54166666666669,19.323288870002862,21,1,9,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013-09-03 22:00:00,149.0,17.0,53.0,800.0,95.0,24.1,1010.7,18.7,0.0,1.0,91.0,114.0,99.0,66.0,90.0,103.0,15.13274595041844,105.83333333333331,10.476958846289415,96.83333333333331,14.22439219557088,92.875,19.346525359304557,22,1,9,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013-09-03 23:00:00,143.0,24.0,60.0,800.0,67.0,23.6,1010.9,18.7,0.0,2.1,98.0,120.0,106.0,70.0,80.0,102.66666666666669,14.57166199625969,108.0,11.781341180025873,100.91666666666669,12.781082137524372,94.5,19.84943324127802,23,1,9,-0.2588190451025215,0.965925826289068,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2013-09-04 00:00:00,153.0,19.0,74.0,900.0,36.0,22.6,1010.8,19.4,0.0,0.2,119.0,91.0,106.0,78.0,80.0,113.0,13.076696830618458,110.66666666666669,12.987173159192018,104.58333333333331,11.88932548995712,96.25,20.360340818876832,0,2,9,0.0,1.0,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2013-09-04 01:00:00,165.0,18.0,67.0,900.0,28.0,21.6,1010.5,19.2,0.0,0.6,122.0,98.0,114.0,88.0,87.0,126.0,9.643650760988209,114.5,16.955824957818102,108.66666666666669,13.917505871996346,98.33333333333331,21.874477219424936,1,2,9,0.2588190451025207,0.9659258262890684,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013-09-04 02:00:00,151.0,14.0,61.0,1000.0,26.0,20.8,1010.8,19.1,0.0,2.6,137.0,119.0,120.0,92.0,100.0,135.0,12.124355652978403,118.83333333333331,21.3861325785386,113.16666666666669,16.524545562910003,100.25,23.944228677417723,2,2,9,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2013-09-04 03:00:00,151.0,9.0,46.0,1200.0,35.0,18.4,1010.7,17.6,0.6,0.4,146.0,122.0,91.0,100.0,122.0,144.66666666666666,7.094598884591273,128.83333333333334,19.73237610291321,117.41666666666669,19.17601879874389,101.45833333333331,25.75297225001604,3,2,9,0.7071067811865476,0.7071067811865476,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013-09-04 04:00:00,75.0,8.0,41.0,1100.0,46.0,18.3,1011.4,17.8,0.3,1.2,151.0,137.0,98.0,99.0,123.0,145.0,6.557438524295176,135.5,12.755391017140449,120.66666666666669,19.075607143125737,102.08333333333331,26.47051956039119,4,2,9,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2013-09-04 05:00:00,41.0,2.0,23.0,600.0,68.0,18.6,1010.9,18.3,0.0,0.9,138.0,146.0,119.0,106.0,121.0,110.0,60.1082357085941,122.5,41.12784944535952,115.25,29.821057233866423,98.75,28.909529044333627,5,2,9,0.9659258262890684,0.2588190451025207,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2013-09-04 06:00:00,21.0,1.0,25.0,700.0,55.0,18.7,1011.4,18.4,0.0,0.8,41.0,151.0,122.0,106.0,95.0,72.33333333333333,56.888780381840114,108.5,53.705679401718506,109.58333333333331,37.2691886716428,96.375,31.4598605541555,6,2,9,1.0,6.123233995736766e-17,-1.0,-1.8369701987210294e-16,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2013-09-04 07:00:00,17.0,1.0,35.0,700.0,47.0,18.6,1011.2,18.1,0.0,1.4,38.0,138.0,137.0,114.0,70.0,39.66666666666666,1.5275252316192047,92.33333333333331,57.85038173311265,103.41666666666669,42.25992800693819,95.125,33.10630112097992,7,2,9,0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210294e-16,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013-09-04 08:00:00,17.0,1.0,40.0,700.0,41.0,19.2,1011.4,18.7,0.1,0.7,40.0,41.0,146.0,120.0,59.0,41.333333333333336,4.163331998920269,75.66666666666667,53.541261347365264,97.25,44.93454836051789,94.58333333333331,33.82167643836424,8,2,9,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210294e-16,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013-09-04 09:00:00,47.0,2.0,57.0,800.0,18.0,20.2,1011.6,18.9,0.0,1.2,46.0,38.0,151.0,91.0,64.0,40.0,5.999999999991665,56.16666666666666,40.281095648789,92.5,48.52459545051817,93.33333333333331,35.51321452356932,9,2,9,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210294e-16,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2013-09-04 10:00:00,47.0,1.0,55.0,900.0,27.0,20.8,1011.7,18.7,0.0,1.1,34.0,40.0,138.0,98.0,66.0,44.66666666666666,10.066445913689384,42.16666666666666,6.9976186425741735,88.83333333333333,49.71890683602952,92.83333333333331,35.99597400998464,10,2,9,0.4999999999999999,-0.8660254037844387,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2013-09-04 11:00:00,18.0,3.0,52.0,800.0,40.0,19.5,1011.5,18.5,0.6,2.0,54.0,46.0,41.0,119.0,70.0,47.0,11.269427669580235,44.16666666666666,8.207719943254624,83.33333333333333,49.72896235565129,92.125,36.62656733550883,11,2,9,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2013-09-04 12:00:00,44.0,3.0,49.0,800.0,48.0,19.3,1011.0,18.1,1.3,1.5,53.0,34.0,38.0,122.0,78.0,47.0,11.269427669580235,43.5,8.938679992047687,76.0,49.99636350412349,90.29166666666669,38.4215509800177,12,2,9,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2013-09-04 13:00:00,74.0,2.0,71.0,1100.0,19.0,20.0,1009.9,18.5,0.1,0.8,34.0,54.0,40.0,137.0,88.0,50.333333333333336,15.176736583773014,47.5,11.928956366766954,69.91666666666667,46.19613980987396,89.29166666666667,38.79430613383556,13,2,9,-0.2588190451025208,-0.9659258262890684,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2013-09-04 14:00:00,74.0,2.0,56.0,1000.0,48.0,21.5,1009.4,18.5,0.0,1.2,64.0,53.0,46.0,146.0,92.0,53.0,16.522711641855313,50.0,13.069047402172334,62.833333333333336,39.50105483823719,88.0,39.21401701477084,14,2,9,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2013-09-04 15:00:00,23.0,3.0,46.0,900.0,65.0,22.2,1009.4,18.4,0.0,1.1,61.0,34.0,34.0,151.0,100.0,61.0,2.999999999983627,54.0,10.639548862626818,55.083333333333336,28.11165508317218,86.25,39.59056760742659,15,2,9,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2013-09-04 16:00:00,47.0,5.0,51.0,1000.0,74.0,22.0,1009.4,18.2,0.0,0.8,58.0,64.0,54.0,138.0,99.0,54.66666666666666,8.504900548109575,52.5,11.256109452214163,47.333333333333336,10.438855156088074,84.0,40.36141075657322,16,2,9,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2013-09-04 17:00:00,47.0,6.0,58.0,1000.0,82.0,21.2,1009.4,18.6,0.0,0.2,45.0,61.0,53.0,41.0,106.0,54.0,7.810249675900325,53.5,11.571516754523762,48.833333333333336,10.735102432790928,82.04166666666667,40.38777168214695,17,2,9,-0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2013-09-04 18:00:00,39.0,5.0,53.0,900.0,85.0,20.5,1009.5,19.0,0.0,0.4,59.0,58.0,34.0,38.0,106.0,53.0,7.211102550921118,57.0,6.603029607704388,50.25,10.287901102314237,79.91666666666667,40.41407058747277,18,2,9,-1.0,-1.8369701987210294e-16,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2013-09-04 19:00:00,49.0,5.0,58.0,1000.0,78.0,20.0,1009.9,19.0,0.7,1.2,55.0,45.0,64.0,40.0,114.0,53.0,7.211102550921118,53.833333333333336,7.111024305041466,50.66666666666666,9.930058439211216,77.04166666666667,40.338221347119806,19,2,9,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2013-09-04 20:00:00,81.0,5.0,69.0,1000.0,49.0,19.3,1010.6,18.6,3.2,1.2,45.0,59.0,61.0,46.0,120.0,54.333333333333336,9.018499505640309,54.16666666666666,7.547626558520906,52.083333333333336,10.4050541332201,74.66666666666667,39.365253567146674,20,2,9,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210294e-16,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013-09-04 21:00:00,72.0,1.0,67.0,1200.0,38.0,19.1,1010.4,18.6,1.8,2.8,63.0,55.0,58.0,34.0,91.0,56.333333333333336,9.865765724627494,54.66666666666666,7.941452428044234,54.333333333333336,8.957813586055092,73.41666666666667,39.30031161140558,21,2,9,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210294e-16,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2013-09-04 22:00:00,72.0,3.0,58.0,1100.0,38.0,18.2,1010.1,17.7,3.9,1.2,61.0,45.0,45.0,54.0,98.0,67.66666666666667,9.86576572462754,60.333333333333336,11.14749598191828,56.41666666666666,11.43724643700112,72.625,38.97358358415686,22,2,9,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210294e-16,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013-09-04 23:00:00,55.0,1.0,48.0,700.0,53.0,18.3,1009.8,17.8,0.5,1.5,79.0,63.0,59.0,53.0,119.0,65.0,12.48999599679288,59.66666666666666,11.36075114888469,56.583333333333336,11.397434586414784,69.95833333333333,37.83543217060153,23,2,9,-0.2588190451025215,0.965925826289068,-1.0,-1.8369701987210294e-16,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2013-09-05 00:00:00,12.0,1.0,37.0,400.0,57.0,18.1,1009.8,17.8,0.6,1.2,55.0,61.0,55.0,34.0,122.0,53.0,27.055498516935543,54.66666666666666,18.30482632168057,55.833333333333336,13.175965262786232,65.91666666666667,37.21023312578571,0,3,9,0.0,1.0,-1.0,-1.8369701987210294e-16,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013-09-05 01:00:00,8.5,1.0,35.0,400.0,49.0,17.9,1009.6,17.6,1.1,1.0,25.0,79.0,45.0,64.0,137.0,34.666666666666664,17.616280348962253,51.16666666666666,22.130672530831347,52.5,15.733577296519176,61.208333333333336,34.902322293068615,1,3,9,0.2588190451025207,0.9659258262890684,-1.0,-1.8369701987210294e-16,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2013-09-05 02:00:00,5.0,4.0,38.0,300.0,35.0,17.0,1009.2,16.5,0.8,1.3,24.0,55.0,63.0,61.0,146.0,23.33333333333333,2.081665999442062,44.16666666666666,24.186084153225384,49.16666666666666,17.86226766288915,56.0,30.78254728561729,2,3,9,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013-09-05 03:00:00,2.0,2.0,35.0,300.0,30.0,16.9,1009.0,16.6,0.2,1.1,21.0,25.0,61.0,58.0,151.0,20.33333333333333,4.041451884314966,36.66666666666666,24.88908730080128,45.66666666666666,19.96512110171512,50.375,24.325353565506877,3,3,9,0.7071067811865476,0.7071067811865476,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013-09-05 04:00:00,16.0,3.0,35.0,200.0,10.0,17.0,1009.0,16.7,0.1,0.2,16.0,24.0,79.0,45.0,138.0,17.666666666666668,2.886751345930728,26.166666666666668,14.634434279018707,43.25,21.73026795634686,45.29166666666666,16.801861094290913,4,3,9,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210294e-16,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2013-09-05 05:00:00,8.0,1.0,42.0,300.0,18.0,17.0,1008.9,16.7,0.0,0.6,16.0,21.0,55.0,59.0,41.0,13.0,5.196152422696947,18.166666666666668,6.6758270399198985,38.91666666666666,23.422826214589858,43.875,18.5245137235938,5,3,9,0.9659258262890684,0.2588190451025207,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2013-09-05 06:00:00,8.0,1.0,54.0,200.0,13.0,16.5,1008.9,16.3,0.0,0.6,7.0,16.0,25.0,55.0,38.0,13.0,5.196152422696947,16.666666666666668,5.785038173333616,35.666666666666664,23.69247419189105,42.958333333333336,19.3536406341821,6,3,9,1.0,6.123233995736766e-17,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2013-09-05 07:00:00,9.0,2.0,59.0,300.0,6.0,18.7,1009.1,17.2,0.0,1.2,16.0,16.0,24.0,45.0,40.0,10.0,5.196152422696937,13.833333333333334,5.636192568297319,32.5,24.84314428935896,41.583333333333336,20.698491158339237,7,3,9,0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210294e-16,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2013-09-05 08:00:00,9.0,2.0,46.0,300.0,30.0,21.4,1009.1,15.9,0.0,1.0,7.0,7.0,21.0,63.0,46.0,11.0,4.582575694944851,12.0,4.516635916283828,28.08333333333333,23.60838962331297,40.083333333333336,21.64720419073387,8,3,9,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210294e-16,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013-09-05 09:00:00,10.0,4.0,42.0,400.0,33.0,23.5,1009.2,15.5,0.0,2.1,10.0,16.0,16.0,61.0,34.0,9.0,1.7320508075397818,11.0,4.098780306416293,23.83333333333333,21.653609119010135,39.083333333333336,22.47881450275435,9,3,9,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210294e-16,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013-09-05 10:00:00,10.0,4.0,27.0,300.0,50.0,24.6,1008.8,16.1,0.0,1.1,10.0,7.0,16.0,79.0,54.0,10.0,0.0,10.0,3.286335345071622,18.08333333333333,13.173377652977628,37.25,22.99763692964541,10,3,9,0.4999999999999999,-0.8660254037844387,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013-09-05 11:00:00,10.0,4.0,21.0,200.0,60.0,25.8,1008.2,14.3,0.0,0.5,10.0,10.0,7.0,55.0,53.0,9.666666666666666,0.5773502691023605,10.333333333333334,3.011090610880609,14.25,6.411991606648298,35.416666666666664,23.437088160632072,11,3,9,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210294e-16,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2013-09-05 12:00:00,13.0,5.0,18.0,300.0,72.0,26.5,1007.6,13.3,0.0,2.3,9.0,10.0,16.0,25.0,34.0,10.333333333333334,1.5275252316189714,9.666666666666666,1.6329931619373093,13.166666666666666,5.45782729554268,34.5,23.92015704470694,12,3,9,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210294e-16,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2013-09-05 13:00:00,17.0,7.0,20.0,300.0,83.0,27.9,1007.2,13.8,0.0,0.8,12.0,10.0,7.0,24.0,64.0,11.666666666666666,2.5166114784035774,10.833333333333334,1.8348478593422588,12.333333333333334,4.292346959919996,32.416666666666664,23.411102283850127,13,3,9,-0.2588190451025208,-0.9659258262890684,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2013-09-05 14:00:00,17.0,7.0,20.0,300.0,92.0,27.4,1006.8,14.4,0.0,0.7,14.0,9.0,10.0,21.0,61.0,13.333333333333334,1.1547005383356748,11.5,2.1679483389291248,11.75,3.387812380779782,30.45833333333333,22.875806788654465,14,3,9,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210294e-16,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2013-09-05 15:00:00,24.0,6.0,25.0,200.0,97.0,28.0,1006.7,14.3,0.0,0.7,14.0,12.0,10.0,16.0,58.0,13.666666666666666,0.5773502691024824,12.0,2.097617696403485,11.5,3.1478708533202213,28.58333333333333,22.358573234923004,15,3,9,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210294e-16,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2013-09-05 16:00:00,15.0,6.0,28.0,300.0,99.0,26.3,1006.7,15.4,0.0,1.6,13.0,14.0,10.0,16.0,45.0,12.0,2.6457513110455637,11.833333333333334,2.316606713909785,10.916666666666666,2.874917653645688,27.08333333333333,22.416835029807164,16,3,9,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013-09-05 17:00:00,26.0,4.0,37.0,300.0,86.0,24.6,1007.1,15.5,0.0,1.5,9.0,14.0,9.0,7.0,59.0,13.0,3.999999999987419,13.166666666666666,2.6394443860272165,11.75,3.0785179433235044,25.33333333333333,21.43476791015675,17,3,9,-0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013-09-05 18:00:00,100.0,9.0,48.0,400.0,85.0,22.6,1007.7,17.5,0.0,1.9,17.0,13.0,12.0,16.0,55.0,17.666666666666668,9.01849950564022,15.666666666666666,6.121002096628308,12.666666666666666,5.297226261044362,24.166666666666668,20.49107264081072,18,3,9,-1.0,-1.8369701987210294e-16,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2013-09-05 19:00:00,89.0,13.0,55.0,1000.0,71.0,21.0,1009.4,17.0,0.0,1.1,27.0,9.0,14.0,7.0,45.0,27.666666666666668,11.015141094567662,19.83333333333333,11.178849076131408,15.333333333333334,8.967956424087607,23.916666666666668,20.261157241223664,19,3,9,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2013-09-05 20:00:00,55.0,13.0,50.0,1300.0,52.0,19.9,1010.5,15.7,0.0,1.7,39.0,17.0,14.0,10.0,63.0,35.666666666666664,7.571877794393781,24.33333333333333,13.544986772489652,17.916666666666668,11.421338349644548,23.0,18.865657780163087,20,3,9,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013-09-05 21:00:00,40.0,11.0,49.0,1300.0,35.0,19.0,1011.1,15.5,0.0,1.0,41.0,27.0,13.0,10.0,61.0,39.66666666666666,1.1547005383361697,28.666666666666668,13.351654079810316,20.33333333333333,12.601106252546645,22.08333333333333,17.417923468972464,21,3,9,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2013-09-05 22:00:00,40.0,12.0,43.0,1200.0,34.0,19.1,1011.1,15.6,0.0,1.4,39.0,39.0,9.0,10.0,79.0,41.66666666666666,3.0550504632876274,34.666666666666664,10.53881713793866,23.25,13.968308285677528,20.666666666666668,13.537923116889392,22,3,9,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013-09-05 23:00:00,44.0,13.0,43.0,1200.0,27.0,18.8,1011.3,15.7,0.0,0.9,45.0,41.0,17.0,9.0,55.0,41.0,3.464101615123403,38.333333333333336,6.02218122169252,25.75,13.870341150687482,20.0,12.09024040470023,23,3,9,-0.2588190451025215,0.965925826289068,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2013-09-06 00:00:00,46.0,12.0,47.0,1200.0,20.0,18.7,1011.2,15.9,0.0,0.7,39.0,39.0,27.0,12.0,25.0,42.66666666666666,3.214550253648868,41.16666666666666,2.714160398153219,28.416666666666668,14.061283617429371,20.791666666666668,13.018312074740331,0,4,9,0.0,1.0,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2013-09-06 01:00:00,48.0,13.0,39.0,1200.0,25.0,18.5,1010.7,15.7,0.0,0.5,44.0,45.0,39.0,14.0,24.0,40.66666666666666,2.886751345930905,41.16666666666666,2.714160398153219,30.5,13.574709104537664,21.416666666666668,13.529088361158168,1,4,9,0.2588190451025207,0.9659258262890684,-1.0,-1.8369701987210294e-16,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013-09-06 02:00:00,39.0,14.0,36.0,1200.0,24.0,18.4,1010.7,16.2,0.0,0.1,39.0,39.0,41.0,14.0,21.0,45.0,6.5574385242944375,43.0,5.176871642240588,33.666666666666664,13.806015377586355,22.70833333333333,14.898144520204344,2,4,9,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2013-09-06 03:00:00,47.0,15.0,43.0,1300.0,19.0,18.2,1010.5,15.8,0.0,0.9,52.0,44.0,39.0,13.0,16.0,44.66666666666666,6.658328118471943,43.66666666666666,4.802776974511805,36.16666666666666,12.36441619644365,23.83333333333333,15.381147881250428,3,4,9,0.7071067811865476,0.7071067811865476,-1.0,-1.8369701987210294e-16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013-09-06 04:00:00,53.0,17.0,52.0,1400.0,6.0,18.5,1011.3,16.1,0.0,0.9,43.0,39.0,45.0,9.0,16.0,46.0,5.196152422697092,43.333333333333336,4.760952285719853,39.0,9.015138782781838,24.95833333333333,15.765893751927551,4,4,9,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210294e-16,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2013-09-06 05:00:00,46.0,17.0,48.0,1400.0,12.0,18.2,1012.0,16.5,0.1,1.0,43.0,52.0,39.0,17.0,7.0,43.66666666666666,1.1547005383362587,44.333333333333336,4.2739521133138725,41.333333333333336,5.882691612361672,26.541666666666668,15.7920705657488,5,4,9,0.9659258262890684,0.2588190451025207,-1.0,-1.8369701987210294e-16,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2013-09-06 06:00:00,51.0,14.0,47.0,1100.0,12.0,17.7,1011.4,17.1,1.3,1.7,45.0,43.0,44.0,27.0,16.0,43.66666666666666,1.1547005383362587,44.16666666666666,4.308905506842809,42.66666666666666,3.773913650643576,27.666666666666668,15.969173201940963,6,4,9,1.0,6.123233995736766e-17,-1.0,-1.8369701987210294e-16,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2013-09-06 07:00:00,49.0,6.0,52.0,1100.0,6.0,18.3,1011.8,17.0,0.0,0.5,43.0,43.0,39.0,39.0,7.0,41.333333333333336,4.725815626242089,43.66666666666666,5.125101625031525,42.41666666666666,4.122186827706131,28.875,15.425310933374092,7,4,9,0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210294e-16,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2013-09-06 08:00:00,58.0,8.0,55.0,1200.0,1.0,19.6,1012.0,16.2,0.0,0.4,36.0,45.0,52.0,41.0,10.0,45.333333333333336,10.69267662155899,44.5,6.862943974726392,43.75,5.848465222144615,30.83333333333333,15.900961597026466,8,4,9,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210294e-16,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
